Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,128.6518,63.7086,0,24.0,60.0,10,0.6210188360965991,0.0006005403945762165
CHROM,101,57.5357,63.7086,0,24.0,60.0,10,0.5138564571854978,3.0142266580952427e-06
CHROM,104,50.3036,63.7086,18.509,24.0,60.0,10,0.4307729009443858,0.0003198722079132418
CHROM,107,125.0357,63.7086,0,24.0,60.0,10,0.5366120152738423,0.0002542520260207772
CHROM,108,46.8482,63.7086,18.509,24.0,60.0,10,0.6004801763196224,0.00015294341388303768
CHROM,109,56.0893,63.7086,18.509,24.0,60.0,10,0.425253144045701,0.000408406043324023
CHROM,135,129.2143,63.7086,0,24.0,60.0,10,0.41859951774537263,9.431437742613164e-05
CHROM,151,48.0536,63.7086,18.509,24.0,60.0,10,0.5376006347026072,4.291490170593015e-05
CHROM,18,78.5089,63.7086,0,24.0,60.0,10,0.5887445284195865,0.00011755233625644501
CHROM,188,93.4554,63.7086,0,24.0,60.0,10,0.40309880309860835,0.00038329306158504505
CHROM,199,80.5179,63.7086,0,24.0,60.0,10,0.6487791066987614,7.910678869251253e-05
CHROM,266,47.5714,63.7086,0,24.0,60.0,10,0.4704206896718057,0.0009080095227187016
CHROM,280,46.125,63.7086,0,24.0,60.0,10,0.5447552224362449,0.0005415274927389288
CHROM,299,55.6875,63.7086,18.509,24.0,60.0,10,0.5305305319587929,0.00012258204274770277
CHROM,330,128.1696,63.7086,0,24.0,60.0,10,0.4527693609022917,3.896482136653717e-05
CHROM,333,54.1607,63.7086,18.509,24.0,60.0,10,0.6007494780356948,0.0005566364403269249
CHROM,336,126.8839,63.7086,18.509,24.0,60.0,10,0.5759780067410875,0.0003113702150921266
CHROM,337,128.0089,63.7086,18.509,24.0,60.0,10,0.5277678130317958,4.630977136543937e-06
CHROM,338,129.0536,63.7086,18.509,24.0,60.0,10,0.5340628563028105,0.0001311257712315851
CHROM,347,50.4643,63.7086,0,24.0,60.0,10,0.4491567822862418,8.93566202723532e-06
CHROM,36,129.0536,63.7086,0,24.0,60.0,10,0.5645849698461648,0.00015233937820632645
CHROM,364,87.3482,63.7086,0,24.0,60.0,10,0.5274622887181792,5.272531706032926e-05
CHROM,4,128.0893,63.7086,0,24.0,60.0,10,0.7171694704988585,0.0004619003464574499
