Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,40.2568,67.897,13.0355,18.0,54.45945945945946,10,0.3860455780385217,0.00033100562728927407
CHROM,101,67.8243,67.897,17.3807,18.0,54.45945945945946,10,0.5205839002725745,8.410800681746617e-06
CHROM,104,68.0676,67.897,17.3807,18.0,54.45945945945946,10,0.45049770385425336,8.107166527389993e-05
CHROM,107,73.6216,67.897,17.3807,18.0,54.45945945945946,10,0.465573021041385,5.376159020205768e-06
CHROM,108,68.2297,67.897,17.3807,18.0,54.45945945945946,10,0.5985002200785974,8.531640056502376e-05
CHROM,109,73.3784,67.897,17.3807,18.0,54.45945945945946,10,0.4806820464917576,2.7568286426592304e-05
CHROM,135,76.6622,67.897,17.3807,18.0,54.45945945945946,10,0.37318731961102436,6.098036166377212e-05
CHROM,151,63.6486,67.897,17.3807,18.0,54.45945945945946,10,0.533026138533709,1.125158665170814e-06
CHROM,18,42.9324,67.897,13.0355,18.0,54.45945945945946,10,0.3910467227785185,4.81027574679769e-05
CHROM,188,73.5,67.897,0,18.0,54.45945945945946,10,0.460639097387203,4.837712677985417e-05
CHROM,199,83.027,67.897,13.0355,18.0,54.45945945945946,10,0.4963926515111844,6.6099358209268064e-06
CHROM,266,68.3108,67.897,13.0355,18.0,54.45945945945946,10,0.5135140526217276,0.0002540397861186608
CHROM,280,74.5946,67.897,13.0355,18.0,54.45945945945946,10,0.49170131514630955,0.00021403742569116026
CHROM,299,73.1757,67.897,0,18.0,54.45945945945946,10,0.5538464796009648,5.406167552309159e-05
CHROM,330,39.0405,67.897,21.7258,18.0,54.45945945945946,10,0.4607725066146372,0.0001038826089767603
CHROM,333,68.4324,67.897,17.3807,18.0,54.45945945945946,10,0.3482199782230486,8.919779308880713e-05
CHROM,336,68.8784,67.897,0,18.0,54.45945945945946,10,0.5973465316245139,0.00018793890194213813
CHROM,337,69.0,67.897,17.3807,18.0,54.45945945945946,10,0.5196172946215996,0.00012729521499747887
CHROM,338,67.7838,67.897,17.3807,18.0,54.45945945945946,10,0.5591801566298058,1.2610133646819087e-05
CHROM,347,51.527,67.897,21.7258,18.0,54.45945945945946,10,0.4681327302781497,0.00011562365403808648
CHROM,36,68.3919,67.897,0,18.0,54.45945945945946,10,0.48544942937690627,0.00012459274206463554
CHROM,364,72.2027,67.897,21.7258,18.0,54.45945945945946,10,0.41688242175486634,1.3659457572771144e-05
CHROM,4,67.2162,67.897,21.7258,18.0,54.45945945945946,10,0.49505392560064965,0.00011569032759902656
CHROM,50,68.2297,67.897,0,18.0,54.45945945945946,10,0.6643436936183188,0.00012155757839116336
CHROM,6,68.3514,67.897,17.3807,18.0,54.45945945945946,10,0.4764151401491149,0.00027056613569457
CHROM,69,46.9459,67.897,17.3807,18.0,54.45945945945946,10,0.3303385095800714,0.00014325030577684987
CHROM,9,68.3514,67.897,17.3807,18.0,54.45945945945946,10,0.5770251360479038,6.137467331549856e-05
GBGR,10,68.3108,67.897,17.3807,18.0,54.45945945945946,10,0.35442818891652095,0.00014840071366677132
GBGR,101,67.4595,67.897,17.3807,18.0,54.45945945945946,10,0.49055036473988833,3.646142462017492e-06
GBGR,104,67.5811,67.897,17.3807,18.0,54.45945945945946,10,0.490928410637275,0.00010622168710166286
GBGR,107,73.6216,67.897,17.3807,18.0,54.45945945945946,10,0.4468622180868761,3.300157046743448e-05
GBGR,108,67.8243,67.897,17.3807,18.0,54.45945945945946,10,0.6193254702932001,4.733887490523815e-05
GBGR,109,72.9324,67.897,17.3807,18.0,54.45945945945946,10,0.5610740743200262,1.8709618455913807e-05
GBGR,135,59.2703,67.897,17.3807,18.0,54.45945945945946,10,0.3760853007689203,4.79842952784325e-05
GBGR,151,72.8108,67.897,17.3807,18.0,54.45945945945946,10,0.45216163720262914,2.5804172634322896e-05
GBGR,18,43.4595,67.897,13.0355,18.0,54.45945945945946,10,0.47219886223092933,5.413124040373177e-07
GBGR,188,73.5811,67.897,17.3807,18.0,54.45945945945946,10,0.43739171703826474,6.569646188241478e-05
GBGR,199,47.1486,67.897,13.0355,18.0,54.45945945945946,10,0.44359472390505283,0.00016470049444842504
GBGR,266,67.8243,67.897,17.3807,18.0,54.45945945945946,10,0.4853488571344863,7.701094971604459e-05
GBGR,280,53.4324,67.897,13.0355,18.0,54.45945945945946,10,0.5969718914960226,7.5740123043677194e-06
GBGR,299,67.0135,67.897,17.3807,18.0,54.45945945945946,10,0.47777350983499656,2.469718897097849e-05
GBGR,330,79.2568,67.897,0,18.0,54.45945945945946,10,0.45843585831286016,4.491260344927838e-06
GBGR,333,150.7297,67.897,17.3807,18.0,54.45945945945946,10,0.4009491936127658,0.0001393180921540102
GBGR,336,67.9054,67.897,17.3807,18.0,54.45945945945946,10,0.6687166809885903,5.507271749338963e-05
GBGR,337,55.1351,67.897,17.3807,18.0,54.45945945945946,10,0.4254642260556859,0.0001195027078370602
GBGR,338,66.8919,67.897,17.3807,18.0,54.45945945945946,10,0.6581929803250233,1.1319001596890325e-05
GBGR,347,52.7838,67.897,21.7258,18.0,54.45945945945946,10,0.5730280516152741,3.957471918944555e-05
GBGR,36,68.1486,67.897,17.3807,18.0,54.45945945945946,10,0.5133063714844306,0.00010490562740497074
GBGR,364,72.6081,67.897,21.7258,18.0,54.45945945945946,10,0.4735939506435163,2.383219632834928e-06
GBGR,4,73.9054,67.897,17.3807,18.0,54.45945945945946,10,0.45718085027360134,1.2615569970300026e-05
GBGR,50,67.9865,67.897,17.3807,18.0,54.45945945945946,10,0.6857648782182806,0.00032969386343157785
GBGR,6,68.4324,67.897,17.3807,18.0,54.45945945945946,10,0.43974809680578286,5.6463290711065495e-05
GBGR,69,46.9054,67.897,17.3807,18.0,54.45945945945946,10,0.48618129245457675,8.999820858766876e-06
GBGR,9,67.9054,67.897,17.3807,18.0,54.45945945945946,10,0.624055655123225,4.005817804505395e-05
GREEN,10,68.9595,67.897,17.3807,18.0,54.45945945945946,10,0.40323558595239173,4.931013859459926e-06
GREEN,101,63.3649,67.897,21.7258,18.0,54.45945945945946,10,0.38885329245721034,2.048989130987433e-05
GREEN,104,40.0541,67.897,17.3807,18.0,54.45945945945946,10,0.4166229660666828,2.0226373026403456e-05
GREEN,107,40.9865,67.897,21.7258,18.0,54.45945945945946,10,0.3838586671700228,1.4577986125501933e-05
GREEN,108,63.4459,67.897,21.7258,18.0,54.45945945945946,10,0.42267429700722603,0.0001301667656758872
GREEN,109,69.0,67.897,17.3807,18.0,54.45945945945946,10,0.3913309171686006,4.1115413399106886e-05
GREEN,135,49.7838,67.897,21.7258,18.0,54.45945945945946,10,0.3988822763510973,4.424972105191076e-05
GREEN,151,63.6081,67.897,0,18.0,54.45945945945946,10,0.4749036915005519,9.869748925641165e-05
GREEN,18,51.2027,67.897,13.0355,18.0,54.45945945945946,10,0.4196123224290663,8.930840816365995e-05
GREEN,188,52.3784,67.897,17.3807,18.0,54.45945945945946,10,0.4037768874584363,4.3102597123840115e-05
GREEN,199,42.8919,67.897,0,18.0,54.45945945945946,10,0.5084142069119619,2.7096339201133784e-06
GREEN,266,42.973,67.897,21.7258,18.0,54.45945945945946,10,0.4055615546726965,7.701136888618843e-05
GREEN,280,68.7568,67.897,13.0355,18.0,54.45945945945946,10,0.3847842288452048,2.7053169633531058e-05
GREEN,299,68.8784,67.897,0,18.0,54.45945945945946,10,0.4496988827495243,0.0001295526761034623
GREEN,330,38.8378,67.897,21.7258,18.0,54.45945945945946,10,0.4397376193121767,4.07858873649791e-05
