Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,53.0237,57.0326,20.3008,18.0,29.999999999999996,10,0.833822433137365,0.0004845892334966207
CHROM,101,52.8407,57.0326,0,18.0,29.999999999999996,10,0.8713068891090984,0.0009786321970086792
CHROM,104,52.1695,57.0326,20.3008,18.0,29.999999999999996,10,0.6597563901517705,0.00012343942971114946
CHROM,107,52.1695,57.0326,20.3008,18.0,29.999999999999996,10,0.8355575382441985,0.0007371358136338251
CHROM,108,53.5729,57.0326,20.3008,18.0,29.999999999999996,10,0.751601605301173,0.00038114173525282514
CHROM,109,53.4508,57.0326,0,18.0,29.999999999999996,10,0.8293719139789116,0.0006522442862869875
CHROM,135,74.7458,57.0326,0,18.0,29.999999999999996,10,0.5351310107464602,0.00041088228376804075
CHROM,151,52.9017,57.0326,20.3008,18.0,29.999999999999996,10,0.869642415848399,0.00037800782760999527
CHROM,18,61.8102,57.0326,20.3008,18.0,29.999999999999996,10,0.5878994637608914,2.7704207858510495e-05
CHROM,188,54.0,57.0326,20.3008,18.0,29.999999999999996,10,0.7889166261438157,0.000601328223372286
CHROM,199,41.6746,57.0326,0,18.0,29.999999999999996,10,0.4876855813695119,0.0005387679089583392
CHROM,266,52.2915,57.0326,0,18.0,29.999999999999996,10,0.8094948229476009,0.00010538611470833178
CHROM,280,52.5356,57.0326,20.3008,18.0,29.999999999999996,10,0.7307349652708799,0.0005962866884192492
CHROM,299,52.3525,57.0326,20.3008,18.0,29.999999999999996,10,0.7968110608028851,0.0008117392092613856
CHROM,330,52.7186,57.0326,0,18.0,29.999999999999996,10,0.815470020265801,0.00040058024898138194
CHROM,333,51.9864,57.0326,20.3008,18.0,29.999999999999996,10,0.7750469637188526,0.0007451480701261732
CHROM,336,52.4746,57.0326,20.3008,18.0,29.999999999999996,10,0.8404455166455586,1.6844223439457373e-05
CHROM,337,52.9627,57.0326,20.3008,18.0,29.999999999999996,10,0.8313309548788643,0.0017960065434750332
CHROM,338,52.4746,57.0326,20.3008,18.0,29.999999999999996,10,0.8188384534396621,0.0006191905041391033
CHROM,347,52.7797,57.0326,20.3008,18.0,29.999999999999996,10,0.7458614870244016,0.0001368865858948129
CHROM,36,52.3525,57.0326,0,18.0,29.999999999999996,10,0.8442674529045094,0.0005681542186397886
CHROM,364,54.2441,57.0326,20.3008,18.0,29.999999999999996,10,0.48360422474309084,0.0006017413109582611
CHROM,4,53.0847,57.0326,0,18.0,29.999999999999996,10,0.8399129586139694,0.00028266537186581763
CHROM,50,52.8407,57.0326,20.3008,18.0,29.999999999999996,10,0.7441950454969635,0.0011915171017416455
CHROM,6,53.3898,57.0326,20.3008,18.0,29.999999999999996,10,0.8305377676537717,0.0001820514297944347
CHROM,69,52.8407,57.0326,20.3008,18.0,29.999999999999996,10,0.7986444002020049,0.0001660581651000514
CHROM,9,52.9627,57.0326,20.3008,18.0,29.999999999999996,10,0.8360546017857636,0.00020307147262108377
GBGR,10,53.2068,57.0326,20.3008,18.0,29.999999999999996,10,0.8224657135332913,0.0004863823221859229
GBGR,101,52.9627,57.0326,0,18.0,29.999999999999996,10,0.8583233967976385,0.00042542950142517244
GBGR,104,52.5356,57.0326,20.3008,18.0,29.999999999999996,10,0.71615995843065,0.00018084361294033635
GBGR,107,52.6576,57.0326,20.3008,18.0,29.999999999999996,10,0.7943425208599442,0.0015090025622707913
GBGR,108,53.3288,57.0326,20.3008,18.0,29.999999999999996,10,0.7659678293965652,0.0008285560820627939
GBGR,109,53.3288,57.0326,20.3008,18.0,29.999999999999996,10,0.8176112939814121,0.0006299126531125151
GBGR,135,58.8203,57.0326,0,18.0,29.999999999999996,10,0.5942039698827785,0.0004182674381806795
GBGR,151,52.6576,57.0326,20.3008,18.0,29.999999999999996,10,0.8519742499145607,0.0018170751394854905
GBGR,18,96.1017,57.0326,20.3008,18.0,29.999999999999996,10,0.5163380158733124,8.449620154439071e-05
GBGR,188,53.939,57.0326,0,18.0,29.999999999999996,10,0.6947405597658636,2.1858701139588964e-05
GBGR,199,62.9085,57.0326,0,18.0,29.999999999999996,10,0.5153617060625284,0.0006249234377268062
GBGR,266,52.3525,57.0326,0,18.0,29.999999999999996,10,0.7845334746092304,0.0019460592823615601
GBGR,280,52.9017,57.0326,0,18.0,29.999999999999996,10,0.7145845663309487,8.589600694387601e-05
GBGR,299,52.2915,57.0326,0,18.0,29.999999999999996,10,0.7807032940852612,0.0003375285680054753
GBGR,330,52.7797,57.0326,0,18.0,29.999999999999996,10,0.7840020089829509,0.00013667210501475146
GBGR,333,51.9864,57.0326,13.5338,18.0,29.999999999999996,10,0.7347042519570348,0.001106372272131786
GBGR,336,52.6576,57.0326,20.3008,18.0,29.999999999999996,10,0.8591255594853537,0.0002472917739853961
GBGR,337,53.0847,57.0326,0,18.0,29.999999999999996,10,0.8368182404287859,0.0016976825090674749
GBGR,338,52.5356,57.0326,0,18.0,29.999999999999996,10,0.7994504452261082,0.0010347858272312569
GBGR,347,52.5966,57.0326,0,18.0,29.999999999999996,10,0.7242156416077241,0.0007464780698884872
GBGR,36,52.2915,57.0326,0,18.0,29.999999999999996,10,0.8617107084421471,0.00035186217245964106
GBGR,364,56.5017,57.0326,20.3008,18.0,29.999999999999996,10,0.5704677760187021,0.000142899205878919
GBGR,4,53.2678,57.0326,0,18.0,29.999999999999996,10,0.8298964425704584,0.0010733543241440906
GBGR,50,53.2678,57.0326,0,18.0,29.999999999999996,10,0.737515216734703,0.00021529964955653498
GBGR,6,53.3898,57.0326,0,18.0,29.999999999999996,10,0.7847721797341543,0.00037453330584954857
GBGR,69,52.9017,57.0326,20.3008,18.0,29.999999999999996,10,0.7903136029312423,0.00021363968098688665
GBGR,9,52.9627,57.0326,20.3008,18.0,29.999999999999996,10,0.8150422329851916,0.0008404890529932036
GREEN,10,53.0237,57.0326,13.5338,18.0,29.999999999999996,10,0.8654238395039269,0.0018960033884151781
GREEN,101,52.8407,57.0326,0,18.0,29.999999999999996,10,0.88897063732522,0.0016161312454715496
GREEN,104,52.8407,57.0326,13.5338,18.0,29.999999999999996,10,0.5685219365845011,0.00015763854856689285
GREEN,107,113.3085,57.0326,13.5338,18.0,29.999999999999996,10,0.5439168439408877,4.0857135719846635e-05
GREEN,108,52.4746,57.0326,0,18.0,29.999999999999996,10,0.8218891955594175,0.002793877472834877
GREEN,109,52.6576,57.0326,13.5338,18.0,29.999999999999996,10,0.804164268949507,0.00027637346002783994
GREEN,135,75.722,57.0326,20.3008,18.0,29.999999999999996,10,0.44437716204033695,2.2141073724655287e-05
GREEN,151,53.0847,57.0326,0,18.0,29.999999999999996,10,0.8557126260728808,0.001630268794915935
GREEN,18,52.3525,57.0326,20.3008,18.0,29.999999999999996,10,0.3781085121004515,0.0008613098567725742
GREEN,188,54.1831,57.0326,13.5338,18.0,29.999999999999996,10,0.7090007655693262,0.001121589105711918
GREEN,199,117.5797,57.0326,0,18.0,29.999999999999996,10,0.47255837066759687,0.0001282978795923574
GREEN,266,52.7186,57.0326,13.5338,18.0,29.999999999999996,10,0.8240439729133027,0.00015063085013208288
GREEN,280,52.9627,57.0326,0,18.0,29.999999999999996,10,0.8043277352266168,0.0020653882572434384
GREEN,299,52.7186,57.0326,0,18.0,29.999999999999996,10,0.7736148245125989,0.0007836182422979058
GREEN,330,52.3525,57.0326,0,18.0,29.999999999999996,10,0.856180137219474,0.0024972920814135035
GREEN,333,53.2678,57.0326,13.5338,18.0,29.999999999999996,10,0.676794951218963,0.0007559407861003257
GREEN,336,53.0847,57.0326,13.5338,18.0,29.999999999999996,10,0.6887632543066649,0.00010299483524695848
GREEN,337,52.7186,57.0326,0,18.0,29.999999999999996,10,0.8673581219817376,0.0010211641448102302
GREEN,338,53.1458,57.0326,13.5338,18.0,29.999999999999996,10,0.834389294445669,0.00025681166298742583
GREEN,347,52.6576,57.0326,0,18.0,29.999999999999996,10,0.8228758370156574,0.00038970019529276236
GREEN,36,52.5356,57.0326,0,18.0,29.999999999999996,10,0.8367516138614225,0.00012080531203784266
GREEN,364,111.9661,57.0326,20.3008,18.0,29.999999999999996,10,0.48918140945038524,8.035155509110321e-05
GREEN,4,52.9017,57.0326,13.5338,18.0,29.999999999999996,10,0.6250621582031354,4.721942052719825e-05
GREEN,50,52.9017,57.0326,0,18.0,29.999999999999996,10,0.7277632785166952,0.0002509507283390004
