Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,54.6429,53.8458,8.3093,18.0,60.0,30,0.8110650409339795,1.653246766607828e-05
CHROM,101,54.5625,53.8458,8.3093,18.0,60.0,30,0.8171449902016098,2.9551902199901994e-05
CHROM,104,54.442,53.8458,8.3093,18.0,60.0,30,0.7195237034584843,3.7345516607896485e-05
CHROM,107,54.4821,53.8458,8.3093,18.0,60.0,30,0.7760447853241342,0.00018006682439482375
CHROM,108,54.6027,53.8458,18.6959,18.0,60.0,30,0.8018148781319556,7.9236825653366e-05
CHROM,109,54.5625,53.8458,22.8505,18.0,60.0,30,0.8256316972219673,0.00010797574070290986
CHROM,135,42.3281,53.8458,10.3866,18.0,60.0,30,0.2875937916083682,4.870800412933661e-06
CHROM,151,54.5223,53.8458,8.3093,18.0,60.0,30,0.814253288187395,2.011484899172401e-06
CHROM,18,44.4576,53.8458,12.4639,18.0,60.0,30,0.3800001266238424,1.9456353046986995e-05
CHROM,188,54.3817,53.8458,8.3093,18.0,60.0,30,0.7889276422819271,6.741385800126829e-05
CHROM,199,39.7165,53.8458,8.3093,18.0,60.0,30,0.455903748803389,3.091957657419369e-05
CHROM,266,54.6429,53.8458,8.3093,18.0,60.0,30,0.8149091124221189,7.071525530133487e-05
CHROM,280,54.4821,53.8458,10.3866,18.0,60.0,30,0.6797817733999223,3.671767446309136e-05
CHROM,299,54.683,53.8458,18.6959,18.0,60.0,30,0.7360121400181179,1.4506726605221455e-05
CHROM,330,54.5826,53.8458,8.3093,18.0,60.0,30,0.7971231962545113,2.2272445623415795e-05
CHROM,333,54.683,53.8458,16.6186,18.0,60.0,30,0.7173449341372894,7.371181259131956e-05
CHROM,336,54.6228,53.8458,18.6959,18.0,60.0,30,0.8112204600386255,4.612448498586501e-05
CHROM,337,54.5223,53.8458,10.3866,18.0,60.0,30,0.8211989457687039,8.747490971458345e-05
CHROM,338,54.5625,53.8458,16.6186,18.0,60.0,30,0.8350069687578497,2.650708681052588e-05
CHROM,347,54.5625,53.8458,8.3093,18.0,60.0,30,0.756952790227775,0.00011592699308313046
CHROM,36,54.5625,53.8458,8.3093,18.0,60.0,30,0.83821132475779,0.00012569356336929568
CHROM,364,56.2299,53.8458,12.4639,18.0,60.0,30,0.40142558569544773,7.392702670228337e-06
CHROM,4,54.5424,53.8458,10.3866,18.0,60.0,30,0.7646395522296058,6.5796037453857515e-06
CHROM,50,54.442,53.8458,8.3093,18.0,60.0,30,0.7406961819712519,8.915725707278672e-05
CHROM,6,54.4018,53.8458,8.3093,18.0,60.0,30,0.8121462410711061,1.763207894328361e-05
CHROM,69,54.6429,53.8458,8.3093,18.0,60.0,30,0.7930368204895426,1.8454893433915446e-05
CHROM,9,54.4821,53.8458,8.3093,18.0,60.0,30,0.8298241382237571,1.4171363956907627e-05
GBGR,10,54.5826,53.8458,8.3093,18.0,60.0,30,0.8146698598138122,8.673802143701425e-06
GBGR,101,54.6027,53.8458,10.3866,18.0,60.0,30,0.8144688929461222,4.803666290195657e-05
GBGR,104,54.3616,53.8458,12.4639,18.0,60.0,30,0.7225437008507908,7.003115639867841e-06
GBGR,107,54.4018,53.8458,8.3093,18.0,60.0,30,0.7910078816702535,9.60035923588948e-05
GBGR,108,54.5022,53.8458,14.5413,18.0,60.0,30,0.804500684253492,1.2861520145969149e-05
GBGR,109,54.4621,53.8458,12.4639,18.0,60.0,30,0.8195843983593789,6.715664289576531e-06
GBGR,135,35.6183,53.8458,12.4639,18.0,60.0,30,0.23428692863833633,4.7050315127591026e-05
GBGR,151,54.5022,53.8458,8.3093,18.0,60.0,30,0.8231077185426495,2.3098693560629536e-05
GBGR,18,94.058,53.8458,12.4639,18.0,60.0,30,0.391682334531131,7.819782994890781e-05
GBGR,188,54.3616,53.8458,8.3093,18.0,60.0,30,0.7859287972409938,0.00012603137903212256
GBGR,199,39.7567,53.8458,8.3093,18.0,60.0,30,0.4353508236015441,1.6293494919512312e-05
GBGR,266,54.5826,53.8458,12.4639,18.0,60.0,30,0.8233129886431356,1.7326120299807652e-05
GBGR,280,54.4018,53.8458,12.4639,18.0,60.0,30,0.6963799018362729,3.2421030263041103e-05
GBGR,299,54.6027,53.8458,20.7732,18.0,60.0,30,0.7522206499503393,9.903366639194827e-06
GBGR,330,54.5223,53.8458,14.5413,18.0,60.0,30,0.8002630249639187,0.0002741429985020918
GBGR,333,54.5223,53.8458,16.6186,18.0,60.0,30,0.7297068101087802,2.4376410624982298e-05
GBGR,336,54.5223,53.8458,10.3866,18.0,60.0,30,0.8239289984148382,8.099966086669724e-05
GBGR,337,54.4018,53.8458,8.3093,18.0,60.0,30,0.8314639140680884,5.988211853185017e-05
GBGR,338,54.5223,53.8458,8.3093,18.0,60.0,30,0.8353303817988931,0.0002599027307223976
GBGR,347,54.4621,53.8458,8.3093,18.0,60.0,30,0.787588482364653,5.338626019858978e-06
GBGR,36,54.5223,53.8458,10.3866,18.0,60.0,30,0.8458537238936475,0.0001051035364349451
GBGR,364,68.7455,53.8458,8.3093,18.0,60.0,30,0.3891892584341634,1.0380646725963417e-05
GBGR,4,54.5223,53.8458,10.3866,18.0,60.0,30,0.7777009107492833,0.0001503472728979365
GBGR,50,54.3817,53.8458,10.3866,18.0,60.0,30,0.7752833299165652,0.0001739197043814293
GBGR,6,54.3817,53.8458,8.3093,18.0,60.0,30,0.8255811182116203,6.835523900569343e-05
GBGR,69,54.5424,53.8458,12.4639,18.0,60.0,30,0.7625924905515216,2.5021075574657443e-05
GBGR,9,54.4621,53.8458,8.3093,18.0,60.0,30,0.8355046959346187,0.00011220721117364718
GREEN,10,54.5826,53.8458,8.3093,18.0,60.0,30,0.8552529202299752,5.126486111768991e-05
GREEN,101,54.5826,53.8458,8.3093,18.0,60.0,30,0.848274032777817,8.869066978871096e-05
GREEN,104,54.5424,53.8458,18.6959,18.0,60.0,30,0.7375615134439065,1.905871756437586e-05
GREEN,107,54.5223,53.8458,18.6959,18.0,60.0,30,0.629809140252563,0.00017146026909976934
GREEN,108,54.6429,53.8458,18.6959,18.0,60.0,30,0.8304430590824072,3.3012423794044666e-05
GREEN,109,54.5625,53.8458,18.6959,18.0,60.0,30,0.8446213285025992,8.054544350566638e-05
GREEN,135,61.2723,53.8458,12.4639,18.0,60.0,30,0.47580243377974796,3.13014358544226e-06
GREEN,151,54.5625,53.8458,8.3093,18.0,60.0,30,0.83214562526322,7.933190305732524e-05
GREEN,18,44.2165,53.8458,12.4639,18.0,60.0,30,0.4382570599268214,1.4150068319094167e-05
GREEN,188,54.6228,53.8458,8.3093,18.0,60.0,30,0.8202163584746666,4.835129412747238e-06
GREEN,199,39.7969,53.8458,20.7732,18.0,60.0,30,0.32934460573094493,9.95868389006333e-07
GREEN,266,54.5826,53.8458,8.3093,18.0,60.0,30,0.8382931582419965,0.00018256469809011978
GREEN,280,54.1607,53.8458,12.4639,18.0,60.0,30,0.7016787976794603,2.2549198082223347e-05
GREEN,299,54.4821,53.8458,14.5413,18.0,60.0,30,0.7777764110192869,5.641534727335861e-05
GREEN,330,54.5625,53.8458,8.3093,18.0,60.0,30,0.8479323514588286,1.1547935394104275e-05
GREEN,333,54.4621,53.8458,14.5413,18.0,60.0,30,0.7043616757208866,0.0001400332500472629
GREEN,336,54.3817,53.8458,8.3093,18.0,60.0,30,0.6574969394015191,6.389868622872196e-05
GREEN,337,54.5424,53.8458,8.3093,18.0,60.0,30,0.7991068706319101,0.0001662186605441839
GREEN,338,54.5223,53.8458,8.3093,18.0,60.0,30,0.8553475259898207,1.4760161719044371e-05
GREEN,347,54.5223,53.8458,8.3093,18.0,60.0,30,0.8370201106775245,0.0002342127240405258
GREEN,36,54.5826,53.8458,10.3866,18.0,60.0,30,0.8342628290423133,7.689319430042518e-06
GREEN,364,38.8728,53.8458,8.3093,18.0,60.0,30,0.47267011106334245,1.5158680589137835e-05
GREEN,4,54.6027,53.8458,10.3866,18.0,60.0,30,0.76630444892144,3.553159645938294e-05
GREEN,50,54.6429,53.8458,12.4639,18.0,60.0,30,0.7472631593456855,7.5887223658701e-06
GREEN,6,54.4621,53.8458,8.3093,18.0,60.0,30,0.8225877624250326,6.830883016390139e-05
GREEN,69,54.6228,53.8458,18.6959,18.0,60.0,30,0.8014764185655663,6.732570542972886e-07
GREEN,9,54.5223,53.8458,8.3093,18.0,60.0,30,0.8569856042987883,3.878281024093014e-05
ICA,10,54.6629,53.8458,8.3093,18.0,60.0,30,0.8409007994792146,3.160345612375367e-05
ICA,101,54.7031,53.8458,24.9279,18.0,60.0,30,0.5464433408663018,4.699301072591233e-06
ICA,104,55.1652,53.8458,8.3093,18.0,60.0,30,0.6753843330115369,4.428941231165002e-05
ICA,107,54.6027,53.8458,10.3866,18.0,60.0,30,0.6929804646149706,9.539186182924913e-05
ICA,108,54.6027,53.8458,18.6959,18.0,60.0,30,0.8393943489433447,0.0001157760825516542
ICA,109,54.6429,53.8458,18.6959,18.0,60.0,30,0.827024185700688,3.151405623086355e-05
ICA,135,39.1138,53.8458,12.4639,18.0,60.0,30,0.28261939707105843,7.037252037524705e-05
ICA,151,54.442,53.8458,8.3093,18.0,60.0,30,0.67854212000509,1.6566598521632823e-05
ICA,18,77.2634,53.8458,12.4639,18.0,60.0,30,0.3542922531565239,1.1169809392585446e-07
ICA,188,54.442,53.8458,8.3093,18.0,60.0,30,0.7777294843883507,1.4284057069631102e-05
ICA,199,93.2344,53.8458,12.4639,18.0,60.0,30,0.2757904429066126,7.91565673507e-06
ICA,266,54.5424,53.8458,14.5413,18.0,60.0,30,0.7517938020789625,4.147202246445921e-05
ICA,280,54.6228,53.8458,10.3866,18.0,60.0,30,0.3549630748732615,7.007651292710447e-05
ICA,299,54.5223,53.8458,16.6186,18.0,60.0,30,0.7664705381532974,1.774126033503861e-06
ICA,330,54.6429,53.8458,8.3093,18.0,60.0,30,0.8066264215066318,7.90818803263159e-06
ICA,333,54.3616,53.8458,10.3866,18.0,60.0,30,0.700021301917337,7.879636842802734e-05
ICA,336,54.3415,53.8458,10.3866,18.0,60.0,30,0.5085056771468891,9.841700093928941e-05
ICA,337,54.7433,53.8458,8.3093,18.0,60.0,30,0.7561336875083939,3.410133158715452e-05
ICA,338,56.8125,53.8458,10.3866,18.0,60.0,30,0.40129601918405167,2.0377965991537325e-05
ICA,347,57.4955,53.8458,12.4639,18.0,60.0,30,0.3338523992356237,1.2444589264597993e-05
ICA,36,54.6228,53.8458,8.3093,18.0,60.0,30,0.8119309281058609,3.051800549985232e-05
ICA,364,56.4107,53.8458,12.4639,18.0,60.0,30,0.36123319209447535,4.649951059132754e-06
ICA,4,54.6629,53.8458,18.6959,18.0,60.0,30,0.5616231099813769,5.753933321177355e-06
ICA,50,61.6942,53.8458,16.6186,18.0,60.0,30,0.44818150846932026,6.136344507942607e-07
ICA,6,61.5335,53.8458,8.3093,18.0,60.0,30,0.4665906933531646,5.045388308568075e-07
ICA,69,55.1451,53.8458,8.3093,18.0,60.0,30,0.36822397189471656,4.222291386496201e-05
ICA,9,54.4018,53.8458,10.3866,18.0,60.0,30,0.8337964901227907,9.975110600496722e-05
LGI,10,54.6429,53.8458,8.3093,18.0,60.0,30,0.8223258252289256,9.573657754029915e-05
LGI,101,54.5625,53.8458,8.3093,18.0,60.0,30,0.8307118515408349,6.563850880845508e-05
LGI,104,54.5826,53.8458,8.3093,18.0,60.0,30,0.7407780630251614,0.00014133476057719016
LGI,107,54.5022,53.8458,8.3093,18.0,60.0,30,0.7940377361166242,1.548137902962443e-05
LGI,108,54.6027,53.8458,18.6959,18.0,60.0,30,0.8153645584166337,8.159362133046603e-05
LGI,109,54.5826,53.8458,18.6959,18.0,60.0,30,0.834218037261411,0.00013423239135225878
LGI,135,35.6183,53.8458,12.4639,18.0,60.0,30,0.25298461870151134,4.2976155971887536e-08
LGI,151,54.5424,53.8458,8.3093,18.0,60.0,30,0.8264007875840592,9.36171495293613e-06
LGI,18,44.6384,53.8458,12.4639,18.0,60.0,30,0.3299808341080164,2.2552357836700304e-05
LGI,188,54.4821,53.8458,8.3093,18.0,60.0,30,0.8097433572768234,6.318687725508434e-05
LGI,199,39.7567,53.8458,20.7732,18.0,60.0,30,0.40099487362588315,1.0558894906653911e-05
LGI,266,54.6429,53.8458,8.3093,18.0,60.0,30,0.8166260701148906,1.1146380966856427e-06
LGI,280,54.4821,53.8458,10.3866,18.0,60.0,30,0.7041173112443648,4.9153878304773375e-05
LGI,299,54.7031,53.8458,18.6959,18.0,60.0,30,0.7481084404554104,2.1624541337258564e-06
LGI,330,54.6027,53.8458,8.3093,18.0,60.0,30,0.811422780703697,8.677178594275189e-06
LGI,333,54.7232,53.8458,8.3093,18.0,60.0,30,0.7360257556687644,0.0001703232905135016
LGI,336,54.6027,53.8458,18.6959,18.0,60.0,30,0.8322362442264811,2.1241397457152275e-05
LGI,337,54.5424,53.8458,10.3866,18.0,60.0,30,0.8261882679779625,8.74943930738786e-05
LGI,338,54.5826,53.8458,8.3093,18.0,60.0,30,0.8422899254565996,0.0002616017154804342
LGI,347,54.6228,53.8458,8.3093,18.0,60.0,30,0.7665379656357632,0.000173344000976552
LGI,36,54.5826,53.8458,8.3093,18.0,60.0,30,0.839717617050356,9.661768128884378e-05
LGI,364,68.8058,53.8458,12.4639,18.0,60.0,30,0.383772199161571,3.80309919507417e-05
LGI,4,54.6027,53.8458,10.3866,18.0,60.0,30,0.7525042328323603,2.510189746470902e-05
LGI,50,54.4621,53.8458,8.3093,18.0,60.0,30,0.7796046306150142,7.35637975216675e-05
LGI,6,54.442,53.8458,8.3093,18.0,60.0,30,0.8160032217155315,1.7074779230517544e-05
LGI,69,54.6629,53.8458,8.3093,18.0,60.0,30,0.8047944518834966,5.712604194186348e-05
LGI,9,54.5223,53.8458,8.3093,18.0,60.0,30,0.837297351114714,5.891877324960355e-05
OMIT,10,54.6429,53.8458,8.3093,18.0,60.0,30,0.8235981317105833,0.00025543279207361074
OMIT,101,54.5625,53.8458,8.3093,18.0,60.0,30,0.831035692429528,6.335628972506013e-05
OMIT,104,54.5826,53.8458,8.3093,18.0,60.0,30,0.740295543651101,2.1278594394474573e-07
OMIT,107,54.5022,53.8458,8.3093,18.0,60.0,30,0.7945304646486014,8.492809832047968e-05
OMIT,108,54.6027,53.8458,18.6959,18.0,60.0,30,0.8159446266171669,0.00010705095087956652
OMIT,109,54.5826,53.8458,18.6959,18.0,60.0,30,0.8350332912742604,5.350244482034393e-05
OMIT,135,45.0804,53.8458,10.3866,18.0,60.0,30,0.2679595906044906,1.1679620190983013e-05
OMIT,151,54.5424,53.8458,8.3093,18.0,60.0,30,0.8270440236983821,1.4057959259492129e-05
OMIT,18,44.6585,53.8458,12.4639,18.0,60.0,30,0.32217158927004863,3.558694344200813e-06
OMIT,188,54.4821,53.8458,8.3093,18.0,60.0,30,0.8102546506670311,9.543593634895112e-05
OMIT,199,39.7567,53.8458,20.7732,18.0,60.0,30,0.4010367816704188,8.872161598494935e-06
OMIT,266,54.6429,53.8458,8.3093,18.0,60.0,30,0.8167197010503269,2.1056194221192263e-05
OMIT,280,54.4821,53.8458,10.3866,18.0,60.0,30,0.7096209865805062,1.9302414101787304e-05
OMIT,299,54.7031,53.8458,18.6959,18.0,60.0,30,0.7496127545422466,3.7459987457243504e-05
OMIT,330,54.6027,53.8458,8.3093,18.0,60.0,30,0.8110870109799977,1.8656704604526917e-06
OMIT,333,54.7031,53.8458,8.3093,18.0,60.0,30,0.738543863633611,0.00030681039335705876
OMIT,336,54.6027,53.8458,18.6959,18.0,60.0,30,0.8331487561254568,6.850519682366274e-05
OMIT,337,54.5424,53.8458,10.3866,18.0,60.0,30,0.8263799342409625,0.00011457745909708726
OMIT,338,54.5826,53.8458,8.3093,18.0,60.0,30,0.8428223604069203,0.00015473080548439016
OMIT,347,54.6228,53.8458,8.3093,18.0,60.0,30,0.7679866483697758,6.2556134697026e-05
OMIT,36,54.5826,53.8458,8.3093,18.0,60.0,30,0.8399497130056506,0.00012868509882053156
OMIT,364,56.2701,53.8458,12.4639,18.0,60.0,30,0.38765897190940135,1.538737351400171e-05
OMIT,4,54.6027,53.8458,10.3866,18.0,60.0,30,0.7535977568514731,5.134431296083763e-05
OMIT,50,54.4621,53.8458,8.3093,18.0,60.0,30,0.7804438690652857,9.977341229972397e-05
OMIT,6,54.442,53.8458,8.3093,18.0,60.0,30,0.8160841711659773,3.376627762252543e-05
OMIT,69,54.6629,53.8458,8.3093,18.0,60.0,30,0.8055780470719375,5.1254733310623807e-05
OMIT,9,54.5223,53.8458,8.3093,18.0,60.0,30,0.8376558995453136,2.24324616507191e-06
PBV,10,54.5424,53.8458,12.4639,18.0,60.0,30,0.7566505131569525,2.4768898028688864e-06
PBV,101,54.5625,53.8458,8.3093,18.0,60.0,30,0.8261872919759636,7.327936449397588e-05
PBV,104,54.7031,53.8458,8.3093,18.0,60.0,30,0.7196022474414321,1.3866933122633176e-05
PBV,107,53.7188,53.8458,10.3866,18.0,60.0,30,0.5948203100382669,2.117348998329184e-05
PBV,108,54.3817,53.8458,8.3093,18.0,60.0,30,0.6470435111353899,0.00014248436078030674
PBV,109,54.3817,53.8458,8.3093,18.0,60.0,30,0.7492338112019188,9.330642287862936e-05
PBV,135,39.6763,53.8458,12.4639,18.0,60.0,30,0.4191041858260909,2.7203397804935728e-05
PBV,151,54.4821,53.8458,8.3093,18.0,60.0,30,0.7946511072220926,9.348718155412617e-05
PBV,18,44.4576,53.8458,12.4639,18.0,60.0,30,0.36386144681850385,3.1060096192712044e-05
PBV,188,54.904,53.8458,18.6959,18.0,60.0,30,0.6454279038093251,1.9376774000808337e-05
PBV,199,39.7165,53.8458,8.3093,18.0,60.0,30,0.4492261530046511,1.8576668614686728e-05
PBV,266,54.442,53.8458,8.3093,18.0,60.0,30,0.7692725850588222,2.0639787381859196e-05
PBV,280,54.4018,53.8458,12.4639,18.0,60.0,30,0.6942891529249617,6.344555142871117e-06
