Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,50.5294,52.8722,12.9964,12.0,30.000000000000004,10,0.8598216779516188,0.0008114650095783793
CHROM,101,50.8235,52.8722,12.9964,12.0,30.000000000000004,10,0.8290324805084502,1.4669113657950652e-05
CHROM,104,50.7059,52.8722,12.9964,12.0,30.000000000000004,10,0.7807740384993627,0.00140527065606262
CHROM,107,50.9412,52.8722,0,12.0,30.000000000000004,10,0.8626135023629852,0.000188004687581532
CHROM,108,52.0,52.8722,0,12.0,30.000000000000004,10,0.8145584751364895,0.001904965776610923
CHROM,109,51.4706,52.8722,19.4946,12.0,30.000000000000004,10,0.8448393254948023,0.0007636012437693918
CHROM,135,42.8235,52.8722,0,12.0,30.000000000000004,10,0.5412063867692976,0.0002458297719542523
CHROM,151,50.7647,52.8722,12.9964,12.0,30.000000000000004,10,0.8308428758575039,0.0007974264309321963
CHROM,18,61.7059,52.8722,12.9964,12.0,30.000000000000004,10,0.4379995746904002,0.0002946107828055561
CHROM,188,49.6471,52.8722,0,12.0,30.000000000000004,10,0.7853699586377756,0.00020691840420234542
CHROM,199,75.8824,52.8722,12.9964,12.0,30.000000000000004,10,0.5371800932464654,0.000677949915153502
CHROM,266,51.5882,52.8722,12.9964,12.0,30.000000000000004,10,0.8194633170071257,6.156490050697604e-05
CHROM,280,51.0588,52.8722,0,12.0,30.000000000000004,10,0.8093122265727706,1.946760220889787e-05
CHROM,299,50.4706,52.8722,12.9964,12.0,30.000000000000004,10,0.8045080144604447,0.00029502893488339636
CHROM,330,50.8235,52.8722,12.9964,12.0,30.000000000000004,10,0.8123194325479705,0.00020784436188533764
CHROM,333,51.3529,52.8722,0,12.0,30.000000000000004,10,0.7612560951674758,0.00045103313631435975
CHROM,336,50.7059,52.8722,19.4946,12.0,30.000000000000004,10,0.869475437223006,0.00024908702876048656
CHROM,337,51.3529,52.8722,12.9964,12.0,30.000000000000004,10,0.8554399233827508,9.488904371562391e-05
CHROM,338,50.9412,52.8722,0,12.0,30.000000000000004,10,0.8641732202216817,0.0002605991079063112
CHROM,347,52.1176,52.8722,12.9964,12.0,30.000000000000004,10,0.7999044651569989,0.00044357603095332177
CHROM,36,50.2941,52.8722,12.9964,12.0,30.000000000000004,10,0.7969661365477462,2.181028288238573e-05
CHROM,364,76.8235,52.8722,19.4946,12.0,30.000000000000004,10,0.5161843872828805,0.0005440612792575856
CHROM,4,50.1176,52.8722,12.9964,12.0,30.000000000000004,10,0.7797955846829919,1.9407682389287694e-06
CHROM,50,50.8235,52.8722,0,12.0,30.000000000000004,10,0.7796161666288969,0.0006979336697350332
CHROM,6,50.5882,52.8722,19.4946,12.0,30.000000000000004,10,0.8019936536963094,0.0007050529835728788
CHROM,69,51.0588,52.8722,12.9964,12.0,30.000000000000004,10,0.7825429913137343,0.00036756704520853745
CHROM,9,50.4706,52.8722,12.9964,12.0,30.000000000000004,10,0.806370260531673,0.0004434698479742314
GBGR,10,49.6471,52.8722,12.9964,12.0,30.000000000000004,10,0.7831194094258132,0.0004471363412351571
GBGR,101,50.5294,52.8722,12.9964,12.0,30.000000000000004,10,0.8193179440807405,0.0005511739906846336
GBGR,104,50.6471,52.8722,12.9964,12.0,30.000000000000004,10,0.668749139561415,2.0034385915987573e-05
GBGR,107,50.7059,52.8722,12.9964,12.0,30.000000000000004,10,0.8670758103699504,0.0003268688026041341
GBGR,108,51.7647,52.8722,0,12.0,30.000000000000004,10,0.7692898522082214,3.517338451759526e-05
GBGR,109,50.9412,52.8722,12.9964,12.0,30.000000000000004,10,0.8366799799236846,0.0008678339689759568
GBGR,135,57.3529,52.8722,0,12.0,30.000000000000004,10,0.45229228839174795,0.0015648162361125025
GBGR,151,50.8235,52.8722,12.9964,12.0,30.000000000000004,10,0.815224142020261,0.00122278802949972
GBGR,18,52.7059,52.8722,12.9964,12.0,30.000000000000004,10,0.5030620906192049,0.0012359159439305106
GBGR,188,50.0588,52.8722,19.4946,12.0,30.000000000000004,10,0.7881602815056855,0.0003377025868480768
GBGR,199,77.2941,52.8722,0,12.0,30.000000000000004,10,0.5715431077954081,0.0004084295101608907
GBGR,266,51.2941,52.8722,0,12.0,30.000000000000004,10,0.8341379662229934,2.7649259742374115e-06
GBGR,280,50.8235,52.8722,0,12.0,30.000000000000004,10,0.7644838879662328,0.0016025196737986661
GBGR,299,50.5882,52.8722,12.9964,12.0,30.000000000000004,10,0.7788727607628969,0.0002136287947211815
GBGR,330,51.2941,52.8722,12.9964,12.0,30.000000000000004,10,0.8102804060520363,0.001126376296912812
GBGR,333,51.5294,52.8722,19.4946,12.0,30.000000000000004,10,0.717591658309531,0.0005277085393855762
GBGR,336,51.0,52.8722,19.4946,12.0,30.000000000000004,10,0.866344395018886,0.0014141451319191047
GBGR,337,51.4706,52.8722,12.9964,12.0,30.000000000000004,10,0.8345030792329388,0.0012990815116137836
GBGR,338,50.1176,52.8722,0,12.0,30.000000000000004,10,0.7974756164447874,0.0012185165192558692
GBGR,347,52.1176,52.8722,12.9964,12.0,30.000000000000004,10,0.8041332184847321,0.00020591268161236628
GBGR,36,50.1765,52.8722,12.9964,12.0,30.000000000000004,10,0.8016092751817879,0.000580267593825255
GBGR,364,76.1176,52.8722,19.4946,12.0,30.000000000000004,10,0.5333357793107094,0.00023703442381561754
GBGR,4,50.1765,52.8722,12.9964,12.0,30.000000000000004,10,0.7515862308673005,0.00014431978978606138
GBGR,50,49.9412,52.8722,19.4946,12.0,30.000000000000004,10,0.7389453210903907,8.353651390010977e-05
GBGR,6,50.5882,52.8722,19.4946,12.0,30.000000000000004,10,0.7846836056947244,0.0003227954965909717
GBGR,69,51.0588,52.8722,12.9964,12.0,30.000000000000004,10,0.6916140038447753,0.00019209745945081364
GBGR,9,50.4706,52.8722,12.9964,12.0,30.000000000000004,10,0.8049459735914478,0.00045203872905058437
GREEN,10,51.0,52.8722,19.4946,12.0,30.000000000000004,10,0.84693144538793,3.251058360717831e-05
GREEN,101,50.8824,52.8722,19.4946,12.0,30.000000000000004,10,0.8755298279873432,0.0004084789334971537
GREEN,104,51.0,52.8722,0,12.0,30.000000000000004,10,0.756304899919831,0.0004027822341391733
GREEN,107,58.9412,52.8722,12.9964,12.0,30.000000000000004,10,0.49884058277777066,0.00016846560599305822
GREEN,108,50.2941,52.8722,0,12.0,30.000000000000004,10,0.7273404818783051,0.000159642254048808
GREEN,109,51.0,52.8722,19.4946,12.0,30.000000000000004,10,0.7803574683627489,0.00015852541245251102
GREEN,135,39.5882,52.8722,0,12.0,30.000000000000004,10,0.49183649769863136,0.00020645433264280773
GREEN,151,50.5294,52.8722,0,12.0,30.000000000000004,10,0.7055572817770085,0.0003637820815180972
GREEN,18,53.2941,52.8722,12.9964,12.0,30.000000000000004,10,0.49687071014007356,0.00012154150047164478
GREEN,188,60.2353,52.8722,19.4946,12.0,30.000000000000004,10,0.4627903964423813,0.0005644081125753836
GREEN,199,117.2353,52.8722,19.4946,12.0,30.000000000000004,10,0.4392628159898515,2.5695678490151043e-05
GREEN,266,52.3529,52.8722,0,12.0,30.000000000000004,10,0.8205665582628111,0.0003945479458280255
GREEN,280,52.0,52.8722,19.4946,12.0,30.000000000000004,10,0.800343687852633,0.0001294183201881983
GREEN,299,51.8235,52.8722,19.4946,12.0,30.000000000000004,10,0.7419538270358043,0.0008633373270444072
GREEN,330,50.2353,52.8722,19.4946,12.0,30.000000000000004,10,0.8545522189955385,6.096551330884744e-05
GREEN,333,51.8824,52.8722,19.4946,12.0,30.000000000000004,10,0.5919635200890807,0.0005054795103318496
GREEN,336,52.0,52.8722,0,12.0,30.000000000000004,10,0.5153637397288544,0.0005184368068449787
GREEN,337,51.0,52.8722,0,12.0,30.000000000000004,10,0.7267322030999191,0.0003780082315326153
GREEN,338,51.8235,52.8722,0,12.0,30.000000000000004,10,0.8372038237691424,5.2207697318239084e-05
GREEN,347,51.7647,52.8722,19.4946,12.0,30.000000000000004,10,0.8207988773453359,0.0005887746805606192
GREEN,36,50.7647,52.8722,0,12.0,30.000000000000004,10,0.7970631804297625,0.00020999052589809174
GREEN,364,42.4118,52.8722,12.9964,12.0,30.000000000000004,10,0.44499860597016805,0.00026037245637981163
GREEN,4,55.5882,52.8722,19.4946,12.0,30.000000000000004,10,0.5777053871131661,0.0009114834739569301
GREEN,50,50.8824,52.8722,19.4946,12.0,30.000000000000004,10,0.8213545741253981,0.00032023956221890494
GREEN,6,59.5294,52.8722,19.4946,12.0,30.000000000000004,10,0.5856135356594904,4.974029472234671e-05
GREEN,69,50.0,52.8722,0,12.0,30.000000000000004,10,0.7605103429522748,0.00014360713158807607
GREEN,9,50.5882,52.8722,12.9964,12.0,30.000000000000004,10,0.8681449466286101,4.8654215399238985e-05
ICA,10,50.8824,52.8722,0,12.0,30.000000000000004,10,0.8757220539720152,0.0004397284627047366
ICA,101,52.7059,52.8722,12.9964,12.0,30.000000000000004,10,0.7560145394926925,0.00017946959434790582
ICA,104,53.8235,52.8722,12.9964,12.0,30.000000000000004,10,0.46338621688347736,1.4197183363516497e-05
ICA,107,51.0,52.8722,0,12.0,30.000000000000004,10,0.7688000907696224,0.00028785288758131883
ICA,108,53.6471,52.8722,0,12.0,30.000000000000004,10,0.7024365600920667,2.5735239822279636e-05
ICA,109,51.0588,52.8722,19.4946,12.0,30.000000000000004,10,0.8312502908860948,0.00026003318190136225
ICA,135,160.7059,52.8722,12.9964,12.0,30.000000000000004,10,0.38248600770944985,5.2952514781979756e-05
ICA,151,50.6471,52.8722,12.9964,12.0,30.000000000000004,10,0.7659659901541243,0.0009760099699356326
ICA,18,53.0,52.8722,12.9964,12.0,30.000000000000004,10,0.4417516907759452,1.082016813081531e-05
ICA,188,50.0588,52.8722,19.4946,12.0,30.000000000000004,10,0.7820961578162429,0.0006319043978125785
ICA,199,76.4118,52.8722,12.9964,12.0,30.000000000000004,10,0.509360159563403,0.00026119519283064114
ICA,266,90.8824,52.8722,0,12.0,30.000000000000004,10,0.3726947292314028,0.0003464655497515088
ICA,280,53.0588,52.8722,0,12.0,30.000000000000004,10,0.6908162205159188,0.00018883549896174832
ICA,299,42.4706,52.8722,12.9964,12.0,30.000000000000004,10,0.38975852247378495,0.0009624615148363854
ICA,330,50.2353,52.8722,19.4946,12.0,30.000000000000004,10,0.8150487486162966,3.981091654692374e-05
ICA,333,51.0,52.8722,12.9964,12.0,30.000000000000004,10,0.5393829879196486,0.000571566800535514
ICA,336,48.1765,52.8722,19.4946,12.0,30.000000000000004,10,0.6182636005296142,0.00012700064374704094
ICA,337,52.0,52.8722,12.9964,12.0,30.000000000000004,10,0.6627496954830666,5.738119430774321e-05
ICA,338,40.5294,52.8722,0,12.0,30.000000000000004,10,0.5465973891448659,0.0006238513058065707
