Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,107.64,51.2128,12.8419,18.0,60.0,10,0.831017150118087,4.665163291246902e-06
CHROM,101,107.48,51.2128,12.8419,18.0,60.0,10,0.740203471633132,0.00015438653778403685
CHROM,104,107.6,51.2128,17.1225,18.0,60.0,10,0.7373171204128253,0.00011935045477179687
CHROM,107,107.52,51.2128,21.4031,18.0,60.0,10,0.5775906651976167,0.0001406144534781598
CHROM,108,107.32,51.2128,17.1225,18.0,60.0,10,0.647692147587933,2.19257162363663e-05
CHROM,109,107.32,51.2128,12.8419,18.0,60.0,10,0.6292186418060672,3.493312523927548e-05
CHROM,135,50.88,51.2128,12.8419,18.0,60.0,10,0.5656396865443978,3.125388232794928e-05
CHROM,151,107.44,51.2128,21.4031,18.0,60.0,10,0.8018739244169486,1.3868348058255808e-05
CHROM,18,48.72,51.2128,21.4031,18.0,60.0,10,0.49047297726725836,0.00012029556280485116
CHROM,188,107.08,51.2128,25.6837,18.0,60.0,10,0.6868928438608267,1.0833401717280847e-05
CHROM,199,63.6,51.2128,21.4031,18.0,60.0,10,0.5275076882369037,4.563237920236748e-05
CHROM,266,107.72,51.2128,17.1225,18.0,60.0,10,0.7102768689318921,3.149137793210019e-05
CHROM,280,107.52,51.2128,0,18.0,60.0,10,0.7040471693966122,2.51083024037495e-05
CHROM,299,107.72,51.2128,0,18.0,60.0,10,0.6724707652116175,2.3954067103080435e-05
CHROM,330,107.76,51.2128,17.1225,18.0,60.0,10,0.6705584615879122,5.11786097315633e-05
CHROM,333,107.28,51.2128,17.1225,18.0,60.0,10,0.6957395702160034,7.634296140895585e-05
CHROM,336,107.92,51.2128,12.8419,18.0,60.0,10,0.7383128998361771,4.123389833405619e-06
CHROM,337,107.64,51.2128,12.8419,18.0,60.0,10,0.7159585438866789,3.0246363000058328e-05
CHROM,338,107.68,51.2128,12.8419,18.0,60.0,10,0.7222365204101854,4.385691679451463e-05
CHROM,347,107.96,51.2128,17.1225,18.0,60.0,10,0.5724164524318567,5.9290470819959744e-05
CHROM,36,107.44,51.2128,21.4031,18.0,60.0,10,0.7936428858875316,5.8707890918806914e-05
CHROM,364,59.32,51.2128,17.1225,18.0,60.0,10,0.4453336952510243,0.00010749735272948153
CHROM,4,107.44,51.2128,12.8419,18.0,60.0,10,0.7774352864269735,4.443597399984426e-05
CHROM,50,107.76,51.2128,12.8419,18.0,60.0,10,0.7781446716839505,2.0402452036290078e-05
CHROM,6,107.16,51.2128,12.8419,18.0,60.0,10,0.6415138888439866,6.915952204786424e-05
CHROM,69,107.92,51.2128,17.1225,18.0,60.0,10,0.6844426208216503,3.3894778603123e-05
CHROM,9,107.32,51.2128,17.1225,18.0,60.0,10,0.7966506145127686,2.993483128819918e-05
GBGR,10,107.52,51.2128,17.1225,18.0,60.0,10,0.7690831708326447,8.179495132493974e-06
GBGR,101,107.48,51.2128,12.8419,18.0,60.0,10,0.7173206430903717,0.0001116425402398947
GBGR,104,107.96,51.2128,25.6837,18.0,60.0,10,0.6149725425367104,4.247750214380836e-05
GBGR,107,107.24,51.2128,21.4031,18.0,60.0,10,0.4975738706363252,7.69653015175726e-05
GBGR,108,107.52,51.2128,12.8419,18.0,60.0,10,0.5352692795951566,3.9457880083344226e-05
GBGR,109,78.4,51.2128,21.4031,18.0,60.0,10,0.6250448516797087,0.0002080440468262808
GBGR,135,51.04,51.2128,12.8419,18.0,60.0,10,0.5726763173525332,6.307517778865092e-05
GBGR,151,107.52,51.2128,21.4031,18.0,60.0,10,0.7244862614472443,3.139720742339467e-05
GBGR,18,67.48,51.2128,17.1225,18.0,60.0,10,0.44417219273873954,0.00016487452509745504
GBGR,188,106.92,51.2128,12.8419,18.0,60.0,10,0.6484424647540252,2.127256689394916e-05
