Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,52.7008,53.3886,14.3508,16.0,60.0,30,0.7961865282861067,1.6264883070926166e-05
CHROM,101,52.5223,53.3886,18.451,16.0,60.0,30,0.8277786266838503,0.00013814152108061523
CHROM,104,52.4826,53.3886,14.3508,16.0,60.0,30,0.7216302822283756,0.00022361397774873959
CHROM,107,52.5223,53.3886,8.2005,16.0,60.0,30,0.8023652166584866,7.715293091478995e-05
CHROM,108,52.7405,53.3886,10.2506,16.0,60.0,30,0.8206059458719175,7.305664224848574e-05
CHROM,109,52.8,53.3886,8.2005,16.0,60.0,30,0.7675868795864199,3.035486447131391e-06
CHROM,135,63.2926,53.3886,12.3007,16.0,60.0,30,0.30177194246191663,2.767182275467813e-05
CHROM,151,52.6413,53.3886,10.2506,16.0,60.0,30,0.8406078561824791,0.00012269317718741814
CHROM,18,58.5322,53.3886,8.2005,16.0,60.0,30,0.5474024018220409,6.71555160259868e-06
CHROM,188,52.5223,53.3886,10.2506,16.0,60.0,30,0.7566125286141937,2.558876755640073e-05
CHROM,199,42.2281,53.3886,14.3508,16.0,60.0,30,0.4187820698903818,4.3934767141408554e-05
CHROM,266,52.5025,53.3886,8.2005,16.0,60.0,30,0.7889189418058598,2.0868764893394686e-05
CHROM,280,52.2645,53.3886,10.2506,16.0,60.0,30,0.7031084078990009,2.503796611957576e-05
CHROM,299,52.2645,53.3886,8.2005,16.0,60.0,30,0.7149381848737879,5.924686684989445e-05
CHROM,330,52.5421,53.3886,8.2005,16.0,60.0,30,0.8001567631383943,3.3690134844334664e-05
CHROM,333,52.2446,53.3886,8.2005,16.0,60.0,30,0.6856731967906069,4.489286759127809e-05
CHROM,336,52.2645,53.3886,8.2005,16.0,60.0,30,0.7242526468746207,1.1652787128512046e-05
CHROM,337,52.5818,53.3886,10.2506,16.0,60.0,30,0.8070830807142687,0.00011280622104944762
CHROM,338,52.5818,53.3886,14.3508,16.0,60.0,30,0.808641266682377,4.787458742585906e-05
CHROM,347,52.5223,53.3886,10.2506,16.0,60.0,30,0.71047767332688,1.5281404932999602e-05
CHROM,36,52.5421,53.3886,16.4009,16.0,60.0,30,0.8098395505419203,7.443651734387719e-05
CHROM,364,45.5008,53.3886,14.3508,16.0,60.0,30,0.47618696015478834,1.669454618778732e-05
CHROM,4,52.6215,53.3886,10.2506,16.0,60.0,30,0.8166795257601369,0.00014449982358182437
CHROM,50,52.562,53.3886,10.2506,16.0,60.0,30,0.7621256934321845,0.0002263596831896693
CHROM,6,52.3835,53.3886,16.4009,16.0,60.0,30,0.807835300893632,5.159673359105846e-05
CHROM,69,52.6215,53.3886,14.3508,16.0,60.0,30,0.7692228792040556,8.43702625668887e-06
CHROM,9,52.4628,53.3886,8.2005,16.0,60.0,30,0.8198414236004916,6.770020667564161e-05
GBGR,10,52.6612,53.3886,12.3007,16.0,60.0,30,0.7384326529604661,1.68065000883599e-05
GBGR,101,52.443,53.3886,10.2506,16.0,60.0,30,0.8122666243852258,5.994994701651846e-05
GBGR,104,52.4033,53.3886,8.2005,16.0,60.0,30,0.6801961915515984,3.032469895924795e-06
GBGR,107,52.4826,53.3886,8.2005,16.0,60.0,30,0.7843364197178406,3.275674201922732e-05
GBGR,108,52.7405,53.3886,10.2506,16.0,60.0,30,0.8075507426065904,6.765162310290839e-05
GBGR,109,52.7603,53.3886,8.2005,16.0,60.0,30,0.6597708221916888,0.00010866080440675194
GBGR,135,62.519,53.3886,12.3007,16.0,60.0,30,0.3291468427632288,4.149931128660385e-05
GBGR,151,52.6017,53.3886,10.2506,16.0,60.0,30,0.8135090641866656,2.8957179524022373e-06
GBGR,18,58.1355,53.3886,10.2506,16.0,60.0,30,0.49563973375039483,3.864374047170723e-06
GBGR,188,52.3835,53.3886,8.2005,16.0,60.0,30,0.7290026556777385,4.275317352530868e-05
GBGR,199,42.2083,53.3886,14.3508,16.0,60.0,30,0.4495606721994685,4.001250791057524e-05
GBGR,266,52.5421,53.3886,8.2005,16.0,60.0,30,0.7743681624568773,5.108746817649607e-05
GBGR,280,52.2248,53.3886,10.2506,16.0,60.0,30,0.6767600463997445,9.454732538043808e-05
GBGR,299,52.1653,53.3886,8.2005,16.0,60.0,30,0.660102234365501,4.33323303149276e-06
GBGR,330,52.6017,53.3886,8.2005,16.0,60.0,30,0.7991995672145397,3.1083365400052905e-06
GBGR,333,52.1851,53.3886,10.2506,16.0,60.0,30,0.6981081792932844,5.760359653635385e-05
GBGR,336,52.4231,53.3886,16.4009,16.0,60.0,30,0.7735929801898873,5.733027206402798e-05
GBGR,337,52.6413,53.3886,10.2506,16.0,60.0,30,0.7769538339325331,4.963110508133678e-05
GBGR,338,52.5421,53.3886,8.2005,16.0,60.0,30,0.7267465693398936,0.00021201900035310064
GBGR,347,52.5025,53.3886,8.2005,16.0,60.0,30,0.7419272850688193,3.5001368891826054e-05
GBGR,36,52.5421,53.3886,10.2506,16.0,60.0,30,0.8120312563043556,6.641105178915505e-05
GBGR,364,45.4612,53.3886,14.3508,16.0,60.0,30,0.4643002487980511,9.047751060282208e-05
GBGR,4,52.5818,53.3886,10.2506,16.0,60.0,30,0.8209887836252434,4.421427961710781e-06
GBGR,50,52.5818,53.3886,10.2506,16.0,60.0,30,0.7350773827260044,7.58180205341317e-05
GBGR,6,52.2843,53.3886,8.2005,16.0,60.0,30,0.778303982685425,5.5581736274082096e-05
GBGR,69,52.5421,53.3886,8.2005,16.0,60.0,30,0.6907715612837064,6.631040851423764e-05
GBGR,9,52.4628,53.3886,8.2005,16.0,60.0,30,0.8105278403046351,5.878208547305358e-05
GREEN,10,52.6413,53.3886,8.2005,16.0,60.0,30,0.8590844533819009,5.2000360462584074e-05
GREEN,101,52.562,53.3886,14.3508,16.0,60.0,30,0.8466756015258281,3.900645123325091e-05
