Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,56.6645,54.0673,13.0909,14.0,30.0,30,0.8277660912261503,0.00027679169909543294
CHROM,101,56.3684,54.0673,0,14.0,30.0,30,0.7239459529648333,0.0005791617321416801
CHROM,104,56.5461,54.0673,0,14.0,30.0,30,0.6254157351818861,0.0007590531292727484
CHROM,107,56.3684,54.0673,0,14.0,30.0,30,0.6820117171554527,0.0011508922792583135
CHROM,108,56.6645,54.0673,0,14.0,30.0,30,0.7482894050430027,0.0008783551257284573
CHROM,109,56.6053,54.0673,19.6364,14.0,30.0,30,0.7532732917569289,0.0012815899223679009
CHROM,135,79.9342,54.0673,19.6364,14.0,30.0,30,0.5451460705155706,9.153073386247511e-05
CHROM,151,56.0132,54.0673,19.6364,14.0,30.0,30,0.801681989666627,0.00037980182181914277
CHROM,18,85.8553,54.0673,19.6364,14.0,30.0,30,0.5080822221352894,0.0006621506834274357
CHROM,188,55.5987,54.0673,0,14.0,30.0,30,0.6527787922890809,0.0002863105442772629
CHROM,199,55.8947,54.0673,0,14.0,30.0,30,0.5316509589638323,0.0005868623619301866
CHROM,266,56.1316,54.0673,13.0909,14.0,30.0,30,0.7197480462625234,7.612615289292543e-05
CHROM,280,55.3618,54.0673,19.6364,14.0,30.0,30,0.5289446476384294,0.0002464390008853612
CHROM,299,55.3026,54.0673,0,14.0,30.0,30,0.6588567907365688,0.0005405149110470471
CHROM,330,54.7697,54.0673,13.0909,14.0,30.0,30,0.758349542906414,0.0001913912919306186
CHROM,333,48.7895,54.0673,0,14.0,30.0,30,0.5479243160820146,6.330295361350293e-05
CHROM,336,55.7763,54.0673,13.0909,14.0,30.0,30,0.6105488179080257,9.21993711542867e-05
CHROM,337,56.0724,54.0673,19.6364,14.0,30.0,30,0.7716607334817043,0.00027504341224358783
CHROM,338,55.9539,54.0673,19.6364,14.0,30.0,30,0.7168309159275814,0.0005426662845806718
CHROM,347,47.5461,54.0673,0,14.0,30.0,30,0.6170369861693037,0.00025846361158586074
CHROM,36,54.6513,54.0673,13.0909,14.0,30.0,30,0.5451613284750536,2.268069124868078e-05
CHROM,364,44.2895,54.0673,0,14.0,30.0,30,0.5988456345178805,5.566456963230931e-05
CHROM,4,56.1908,54.0673,0,14.0,30.0,30,0.8156421323190877,0.000624601256806144
CHROM,50,54.5329,54.0673,0,14.0,30.0,30,0.7808960275761623,0.00029606872884519825
CHROM,6,56.1316,54.0673,13.0909,14.0,30.0,30,0.7848984813000541,0.0002031818501938581
CHROM,69,57.3158,54.0673,0,14.0,30.0,30,0.7304612726483466,0.0005618809868620647
CHROM,9,55.9539,54.0673,0,14.0,30.0,30,0.808727935020219,0.0002672698158486636
GBGR,10,56.7237,54.0673,13.0909,14.0,30.0,30,0.7838092780949328,0.0014162099769130544
GBGR,101,56.3684,54.0673,0,14.0,30.0,30,0.7808674293714912,0.0005420463103612425
GBGR,104,56.7237,54.0673,0,14.0,30.0,30,0.5651402386301625,0.0006134648887210756
GBGR,107,56.4868,54.0673,13.0909,14.0,30.0,30,0.6820614307586506,0.00013698765056092998
GBGR,108,56.7237,54.0673,0,14.0,30.0,30,0.7441041006718407,0.00016946290673343142
GBGR,109,56.8421,54.0673,13.0909,14.0,30.0,30,0.6775007299629048,0.0004690784726657554
GBGR,135,59.4474,54.0673,0,14.0,30.0,30,0.5756042344269632,0.0003233910138556139
GBGR,151,56.3684,54.0673,13.0909,14.0,30.0,30,0.778555052880234,0.0009183194949234891
GBGR,18,46.9539,54.0673,19.6364,14.0,30.0,30,0.5099809959469787,0.0002136718031874642
GBGR,188,55.8947,54.0673,0,14.0,30.0,30,0.6811505121271659,2.0041066768676474e-05
GBGR,199,57.4934,54.0673,0,14.0,30.0,30,0.5271029904664927,0.000413204516424396
GBGR,266,56.0132,54.0673,13.0909,14.0,30.0,30,0.763858240210254,0.0012837199205551172
GBGR,280,54.8289,54.0673,19.6364,14.0,30.0,30,0.5244091145837699,4.414176501248379e-05
GBGR,299,55.4803,54.0673,0,14.0,30.0,30,0.6624238741451156,0.000527506895247606
GBGR,330,55.0658,54.0673,13.0909,14.0,30.0,30,0.7794751857953508,0.0003266705191602796
GBGR,333,48.6118,54.0673,0,14.0,30.0,30,0.5867517005502971,6.525390913038261e-05
GBGR,336,39.2566,54.0673,0,14.0,30.0,30,0.5402405622445055,0.0005099650584517556
GBGR,337,56.25,54.0673,19.6364,14.0,30.0,30,0.76213690190597,1.5844596366382607e-05
GBGR,338,56.3684,54.0673,13.0909,14.0,30.0,30,0.6779920798000031,0.0005136111876463191
GBGR,347,55.9539,54.0673,0,14.0,30.0,30,0.6398308800392946,0.00012409532507802023
GBGR,36,54.9474,54.0673,13.0909,14.0,30.0,30,0.6566020004231017,0.00015116645412875513
GBGR,364,43.9934,54.0673,13.0909,14.0,30.0,30,0.5977485250376539,5.8046420807369764e-05
GBGR,4,56.1908,54.0673,0,14.0,30.0,30,0.7873446978807385,0.00020704032214513232
GBGR,50,55.0066,54.0673,0,14.0,30.0,30,0.771157284299329,0.0013287855631907433
GBGR,6,56.3092,54.0673,13.0909,14.0,30.0,30,0.7769396675076434,0.0028416792552661083
GBGR,69,57.3158,54.0673,0,14.0,30.0,30,0.7125980651955658,4.03072352970521e-05
GBGR,9,55.9539,54.0673,0,14.0,30.0,30,0.7907397861017245,7.463732439735014e-05
GREEN,10,56.1908,54.0673,19.6364,14.0,30.0,30,0.8632349715262907,0.00017879190424587398
GREEN,101,56.25,54.0673,0,14.0,30.0,30,0.8595447962035974,0.001990412365560298
GREEN,104,56.4868,54.0673,13.0909,14.0,30.0,30,0.432860051634418,0.0008699471262692113
GREEN,107,56.9605,54.0673,0,14.0,30.0,30,0.4967190583021589,0.0005785302661498265
GREEN,108,56.25,54.0673,0,14.0,30.0,30,0.7691440775894962,0.00032415008140354156
GREEN,109,56.3684,54.0673,19.6364,14.0,30.0,30,0.8465722059986561,0.00043430466683842166
GREEN,135,54.2368,54.0673,0,14.0,30.0,30,0.3997226419133405,0.0003621837791784427
GREEN,151,55.8355,54.0673,0,14.0,30.0,30,0.7691965559365568,3.1791614268935984e-05
GREEN,18,113.625,54.0673,0,14.0,30.0,30,0.4915047544825085,0.0003023446128476091
GREEN,188,57.0197,54.0673,13.0909,14.0,30.0,30,0.7338846048484426,0.00038543090516555614
